"State","Facility_Name","Facility_ID","Unit_ID","Associated_Stacks","Year","Program_Code","Primary_Rep_Info","EPA_Region","NERC_Region","County","County_Code","FIPS_Code","Source_Category","Latitude","Longitude","Owner_Operator","SO2_Phase","NOx_Phase","Unit_Type","Primary_Fuel_Type","Secondary_Fuel_Type","SO2_Controls","NOx_Controls","PM_Controls","Hg_Controls","Commercial_Operation_Date","Operating_Status","Max_Hourly_HI_Rate","Associated_Generators_Capacity","Facility_Unit.ID","Estimated_NameplateCapacity_MW","min_gen_MW","mean_gen_MW","max_gen_MW","avg_operating_time","non_zero_count","unique_day_hours","start_date","end_date","non_zero_count_CO2","mean_CO2_tons_MW","mean_NOx_lbs_MW","mean_SO2_lbs_MW","mean_Heat_Input_mmBtu","Total_Expected_Points","Time_Slots_Above_3","Reliability_Score_3","Reliability_Label"
"MA","MASSPOWER",10726,"1",NA,2013,"ARP, CAIROS, RGGI","2035 (Ended Dec 02, 2013), 607242 (Started Dec 02, 2013)",1,"NPCC","Hampden County","MA013","013","Cogeneration",42.156,-72.5292,"MASSPOWER (Owner)|MASSPOWER (Operator)","Phase 2",NA,"Combined cycle","Pipeline Natural Gas","Diesel Oil",NA,"Selective Catalytic Reduction|Steam Injection",NA,NA,"1993-07-31","Operating",1250,"GEN1 (87), GEN3 (72)","10726_1",159,1,71.653938636145,105,0.955516014234875,31191,6977,2013-01-03,2023-12-22,31189,0.691027493581535,0.389354061687065,0.00701810727539399,833.1791293963,8160,4533,55.5514705882353,"Low"
"MA","MASSPOWER",10726,"2",NA,2013,"ARP, CAIROS, RGGI","2035 (Ended Dec 02, 2013), 607242 (Started Dec 02, 2013)",1,"NPCC","Hampden County","MA013","013","Cogeneration",42.156,-72.5292,"MASSPOWER (Owner)|MASSPOWER (Operator)","Phase 2",NA,"Combined cycle","Pipeline Natural Gas","Diesel Oil",NA,"Selective Catalytic Reduction|Steam Injection",NA,NA,"1993-07-31","Operating",1250,"GEN2 (87), GEN3 (72)","10726_2",159,1,72.6825874522022,106,0.953299815890101,28244,6572,2013-01-03,2023-12-22,28240,0.687172241769601,0.377607123180636,0.00698232747009397,840.422725180569,8136,4125,50.7005899705015,"Low"
"MA","Lowell Cogeneration Company",10802,"001",NA,2013,"ARP, CAIROS, RGGI","605589",1,NA,"Middlesex County","MA017","017","Cogeneration",42.64,-71.323,"Lowell Cogeneration Company, LP (Owner)|MEG OP Co (Morris Energy Group Operating Company) (Operator)","Phase 2",NA,"Combined cycle","Pipeline Natural Gas","Diesel Oil",NA,"Water Injection",NA,NA,"1988-10-16","Operating (Retired 09/09/2013)",310,"GEN2 (8.5), GEN1 (31)","10802_001",39.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MA","Deer Island Treatment",10823,"S42",NA,2013,"CAIROS, RGGI","2961",1,NA,"Suffolk County","MA025","025","Industrial Turbine",42.3497,-70.9601,"Massachusetts Water Resources Authority (Owner)|Massachusetts Water Resources Authority (Operator)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,"Water Injection",NA,NA,"1995-08-17","Operating",281.5,"G101 (26)","10823_S42",26,0,10.1732954545455,28,0.832419507575758,1991,1918,2013-01-17,2023-12-19,2112,1.10798077818114,4.61822847435539,NA,138.913940340909,5832,29,0.497256515775034,"Low"
"MA","Deer Island Treatment",10823,"S43",NA,2013,"CAIROS, RGGI","2961",1,NA,"Suffolk County","MA025","025","Industrial Turbine",42.3497,-70.9601,"Massachusetts Water Resources Authority (Owner)|Massachusetts Water Resources Authority (Operator)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,"Water Injection",NA,NA,"1995-08-17","Operating",275.4,"G201 (26)","10823_S43",26,0,9.76041156295933,29,0.826604605585497,1901,1826,2013-01-17,2023-12-11,2040,0.980283620300186,7.90961332262437,NA,117.917872611465,5808,20,0.34435261707989,"Low"
"MA","Pittsfield Generating",50002,"1",NA,2013,"CAIROS, RGGI","603678",1,"NPCC","Berkshire County","MA003","003","Electric Utility",42.4564,-73.2181,"Pittsfield Generating Company, LP (Owner)|PurEnergy, LLC (Operator)",NA,NA,"Combined cycle","Pipeline Natural Gas","Diesel Oil",NA,"Selective Catalytic Reduction|Steam Injection",NA,NA,"1990-09-01","Operating",595,"GEN1 (40), GEN4 (53.4)","50002_1",93.4,0,31.6587754325917,46,0.926639094884959,10431,5138,2013-01-02,2023-11-20,10518,0.709841351163859,0.283868148005778,NA,367.635684160487,7272,1398,19.2244224422442,"Low"
"MA","Pittsfield Generating",50002,"2",NA,2013,"CAIROS, RGGI","603678",1,"NPCC","Berkshire County","MA003","003","Electric Utility",42.4564,-73.2181,"Pittsfield Generating Company, LP (Owner)|PurEnergy, LLC (Operator)",NA,NA,"Combined cycle","Pipeline Natural Gas","Diesel Oil",NA,"Selective Catalytic Reduction|Steam Injection",NA,NA,"1990-09-01","Operating",595,"GEN4 (53.4), GEN2 (40)","50002_2",93.4,0,32.2980132450331,47,0.932792784942489,11396,5433,2013-01-02,2023-11-21,11476,0.72141890236664,0.272378692142495,NA,380.757927326595,7344,1537,20.9286492374728,"Low"
"MA","Pittsfield Generating",50002,"3",NA,2013,"CAIROS, RGGI","603678",1,"NPCC","Berkshire County","MA003","003","Electric Utility",42.4564,-73.2181,"Pittsfield Generating Company, LP (Owner)|PurEnergy, LLC (Operator)",NA,NA,"Combined cycle","Pipeline Natural Gas","Diesel Oil",NA,"Selective Catalytic Reduction|Steam Injection",NA,NA,"1990-09-01","Operating",595,"GEN3 (40), GEN4 (53.4)","50002_3",93.4,0,32.8464943982653,46,0.944307914709071,10985,5257,2013-01-02,2023-11-20,11068,0.707474433701467,0.252982615632178,NA,380.330454372967,7512,1479,19.6884984025559,"Low"
"MA","Dartmouth Power",52026,"1",NA,2013,"ARP, CAIROS, RGGI","2540 (Ended Sep 19, 2013), 606029 (Started Sep 19, 2013)",1,NA,"Bristol County","MA005","005","Electric Utility",41.6728,-70.9989,"Dartmouth Power Associates, LP (Owner)|MEG OP Co (Morris Energy Group Operating Company) (Operator)","Phase 2",NA,"Combined cycle","Pipeline Natural Gas","Diesel Oil",NA,"Water Injection|Selective Catalytic Reduction",NA,NA,"1992-05-05","Operating",656,"GEN2 (32), GEN1 (45)","52026_1",77,0,48.5075576305807,84,0.926224102713744,16777,6309,2013-01-01,2023-12-08,17135,0.482995615855588,0.263219347984846,0.0102245273870668,389.663348934929,8280,2576,31.1111111111111,"Low"
"MA","Dartmouth Power",52026,"2",NA,2013,"CAIROS","2540 (Ended Sep 19, 2013), 606029 (Started Sep 19, 2013)",1,NA,"Bristol County","MA005","005","Electric Utility",41.6728,-70.9989,"Dartmouth Power Associates, LP (Owner)|MEG OP Co (Morris Energy Group Operating Company) (Operator)",NA,NA,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",NA,"Water Injection|Selective Catalytic Reduction",NA,NA,"2009-09-03","Operating",267.1,"GEN3 (24.7)","52026_2",24.7,0,17.3940446650124,24,0.842426799007444,5755,2991,2013-01-03,2023-12-23,6045,0.628411956594102,0.128847584809838,NA,182.840113647643,7584,769,10.1397679324895,"Low"
"MA","Tanner Street Generation, LLC",54586,"2",NA,2013,"ARP, CAIROS, RGGI","603940 (Ended Apr 29, 2013), 603585 (Started Apr 29, 2013)",1,"NPCC","Middlesex County","MA017","017","Cogeneration",42.6308,-71.3133,"Tanner Street Generation LLC (Owner)|PurEnergy, LLC (Operator) (Ended Apr 29, 2013)|Tanner Street Generation LLC (Operator)","Phase 2",NA,"Combined cycle","Pipeline Natural Gas","Diesel Oil",NA,"Water Injection|Selective Catalytic Reduction",NA,NA,"2008-10-29","Operating",685,"TRENT (57.9), VAX (27.9)","54586_2",85.8,0,58.4682893716059,84,0.890407292474787,9933,4572,2013-01-02,2022-09-21,10312,0.497943026081188,0.208870977318904,0.00512532736244143,478.594844162141,7368,1371,18.6074918566775,"Low"
"MA","Milford Power, LLC",54805,"1",NA,2013,"ARP, CAIROS, RGGI","604078",1,NA,"Worcester County","MA027","027","Electric Utility",42.1292,-71.5122,"Milford Power, LP (Owner)|IPA Operations, Inc. (Operator)","Phase 2",NA,"Combined cycle","Pipeline Natural Gas",NA,NA,"Selective Catalytic Reduction|Steam Injection",NA,NA,"1993-05-01","Operating",1401,"ST-1 (43), GT-1 (129)","54805_1",172,0,111.483084862385,228,0.968860856269113,20709,6002,2013-02-09,2023-12-07,20928,0.590522640517968,0.29625559058736,0.00596246996508535,1107.77373337156,6840,3546,51.8421052631579,"Low"
"MA","MIT Central Utility Plant",54907,"1",NA,2013,"CAIROS","603791",1,NA,"Middlesex County","MA017","017","Cogeneration",42.3611,-71.0934,"Massachusetts Institute of Technology (Owner)|Massachusetts Institute of Technology (Operator)",NA,NA,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",NA,"Combustion Modification/Fuel Reburning|Water Injection",NA,NA,"1995-09-17","Operating",377.8,"CTG1 (21.2)","54907_1",21.2,0,30.774173896991,44,0.996815580579657,54148,8753,2013-01-03,2021-04-05,0,NA,0.470866873380735,NA,236.707478641314,8760,8278,94.4977168949772,"High"
"MA","MIT Central Utility Plant",54907,"1",NA,2021,NA,NA,1,NA,"Middlesex County","MA017","017","Cogeneration",42.3611,-71.0934,"Massachusetts Institute of Technology (Owner)|Massachusetts Institute of Technology (Operator)",NA,NA,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",NA,"Combustion Modification/Fuel Reburning|Water Injection",NA,NA,"1995-09-17","Operating (Retired 04/25/2021)",377.8,"CTG1 (21.2)","54907_1",21.2,0,30.774173896991,44,0.996815580579657,54148,8753,2013-01-03,2021-04-05,0,NA,0.470866873380735,NA,236.707478641314,8760,8278,94.4977168949772,"High"
"MA","Dighton",55026,"1",NA,2013,"ARP, CAIROS, RGGI","2035",1,NA,"Bristol County","MA005","005","Electric Utility",41.8312,-71.1239,"EquiPower Resources Corp (Owner)|EquiPower Resources Corp (Operator)","Phase 2",NA,"Combined cycle","Pipeline Natural Gas",NA,NA,"Selective Catalytic Reduction",NA,NA,"1999-05-03","Operating",1423,"UNT1 (170)","55026_1",170,0,148.303736850369,191,0.976815041607788,37933,7897,2013-02-14,2023-12-07,38214,0.458119616133245,0.10274956870837,0.0046255564619282,1143.23328091799,8712,5887,67.5734618916437,"Low"
"MA","Berkshire Power",55041,"1",NA,2013,"ARP, CAIROS, RGGI","1100 (Ended Feb 26, 2013), 607026 (Started Feb 26, 2013)",1,"NPCC","Hampden County","MA013","013","Electric Utility",42.0476,-72.6478,"Berkshire Power, LLC (Owner)|ABB Energy Ventures, Inc. (Operator)","Phase 2",NA,"Combined cycle","Pipeline Natural Gas",NA,NA,"Selective Catalytic Reduction",NA,NA,"1999-09-28","Operating",2112,"GEN2 (289)","55041_1",289,0,194.339523527671,264,0.981096971490579,40393,8704,2013-01-01,2023-12-08,40548,0.427527867296762,0.106522675724444,0.00432470321680785,1400.68753987866,8784,7395,84.1871584699454,"Medium"
"MA","Millennium Power",55079,"1",NA,2013,"ARP, CAIROS, RGGI","1067",1,"NPCC","Worcester County","MA027","027","Electric Utility",42.1127,-72.0152,"Millennium Power Partners, LP (Owner)|MACHGen, LLC (Owner)|Millennium Power Partners, LP (Operator)","Phase 2",NA,"Combined cycle","Pipeline Natural Gas","Diesel Oil",NA,"Water Injection|Selective Catalytic Reduction",NA,NA,"2000-07-17","Operating",2842,"CT01 (230), ST01 (130)","55079_1",360,0,196.850926160873,267,0.985121796498351,46905,8619,2013-01-30,2023-12-12,47292,0.638085561225049,0.140332930840131,0.00644244304243183,2113.59581373171,8712,7561,86.7883379247016,"Medium"
"MA","Bellingham Power Generation LLC",55211,"1",NA,2013,"ARP, CAIROS, RGGI","602588",1,NA,"Norfolk County","MA021","021","Electric Utility",42.1113,-71.4529,"ANP Bellingham Energy Company, LLC (Owner)|IPA Operations, Inc. (Operator)","Phase 2",NA,"Combined cycle","Pipeline Natural Gas",NA,NA,"Dry Low NOx Burners|Selective Catalytic Reduction",NA,NA,"2002-06-19","Operating",2184,"U1 (289)","55211_1",289,0,127.427550183058,216,0.982344874384547,62783,8763,2013-01-23,2023-12-31,63296,0.663861018233327,0.099102426565318,0.00670280559501631,1423.45644729201,8784,8603,97.9394353369763,"High"
"MA","Bellingham Power Generation LLC",55211,"2",NA,2013,"ARP, CAIROS, RGGI","602588",1,NA,"Norfolk County","MA021","021","Electric Utility",42.1113,-71.4529,"ANP Bellingham Energy Company, LLC (Owner)|IPA Operations, Inc. (Operator)","Phase 2",NA,"Combined cycle","Pipeline Natural Gas",NA,NA,"Dry Low NOx Burners|Selective Catalytic Reduction",NA,NA,"2002-08-24","Operating",2184,"U2 (289)","55211_2",289,0,129.089325074411,220,0.98084916740407,61563,8761,2013-01-08,2023-12-31,62099,0.651346370750991,0.100010699133438,0.00657646848706688,1414.84202069021,8784,8629,98.2354280510018,"High"
"MA","Blackstone Power Generation LLC",55212,"1",NA,2013,"ARP, CAIROS, RGGI","2228",1,NA,"Worcester County","MA027","027","Electric Utility",42.0575,-71.5172,"ANP Blackstone Energy Company, LLC (Owner)|IPA Operations, Inc. (Operator)","Phase 2",NA,"Combined cycle","Pipeline Natural Gas",NA,NA,"Dry Low NOx Burners|Selective Catalytic Reduction",NA,NA,"2001-04-25","Operating",2184,"U1 (289)","55212_1",289,0,127.930116614591,207,0.978551110655808,58355,8728,2013-01-01,2023-12-31,58568,0.641150411351576,0.0966242307385857,0.00647354311954547,1380.18916276529,8760,8344,95.2511415525114,"High"
"MA","Blackstone Power Generation LLC",55212,"2",NA,2013,"ARP, CAIROS, RGGI","2228",1,NA,"Worcester County","MA027","027","Electric Utility",42.0575,-71.5172,"ANP Blackstone Energy Company, LLC (Owner)|IPA Operations, Inc. (Operator)","Phase 2",NA,"Combined cycle","Pipeline Natural Gas",NA,NA,"Dry Low NOx Burners|Selective Catalytic Reduction",NA,NA,"2001-05-28","Operating",2184,"U2 (289)","55212_2",289,0,129.923410113491,211,0.978803304009133,59277,8778,2013-01-06,2023-12-31,59564,0.647022243621005,0.0926898935203814,0.0065328506202158,1414.52787299375,8784,8591,97.8028233151184,"High"
"MA","Fore River Energy Center",55317,"11",NA,2013,"ARP, CAIROS, RGGI","602009 (Ended Jan 15, 2013), 606960 (Started Jan 15, 2013)",1,NA,"Norfolk County","MA021","021","Electric Utility",42.2417,-70.9653,"Constellation Mystic Power LLC (Owner/Operator)|Constellation Mystic Power LLC (Owner/Operator)","Phase 2",NA,"Combined cycle","Pipeline Natural Gas","Diesel Oil",NA,"Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction",NA,NA,"2003-03-23","Operating",3001,"ST15 (315), GT11 (278.6)","55317_11",593.6,0,316.153862112991,464,0.983242259814874,62444,8784,2013-01-02,2023-12-31,62660,0.419147948726012,0.054048155594181,0.00422281631569513,2219.26856670922,8784,8604,97.9508196721311,"High"
"MA","Fore River Energy Center",55317,"12",NA,2013,"ARP, CAIROS, RGGI","602009 (Ended Jan 15, 2013), 606960 (Started Jan 15, 2013)",1,NA,"Norfolk County","MA021","021","Electric Utility",42.2417,-70.9653,"Constellation Mystic Power LLC (Owner/Operator)|Constellation Mystic Power LLC (Owner/Operator)","Phase 2",NA,"Combined cycle","Pipeline Natural Gas","Diesel Oil",NA,"Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction",NA,NA,"2003-04-20","Operating",3001,"GT12 (278.6), ST15 (315)","55317_12",593.6,0,325.335185442423,430,0.986230958003426,64600,8784,2013-01-02,2023-12-07,64791,0.436185625533,0.0543469045095184,0.00440349807522177,2379.01562453119,8784,8643,98.3948087431694,"High"
"MA","Exelon West Medway II",59882,"J4",NA,2019,"ARP, RGGI, SIPNOX","606408",1,NA,"Norfolk County","MA021","021","Electric Utility",42.1375,-71.444,"Exelon West Medway II, LLC (Owner)|Exelon West Medway II, LLC (Operator)","Phase 2",NA,"Combustion turbine (Started Feb 08, 2019)","Pipeline Natural Gas","Diesel Oil",NA,"Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction",NA,NA,"2019-02-08","Operating (Started 02/08/2019)",992,"4 (100)","59882_J4",100,0,52.9778791334094,111,0.809396807297605,8324,5028,2019-08-06,2023-12-31,8769,0.552346845567092,0.0880589992596036,0.00566785043993319,486.676536716078,8664,1020,11.7728531855956,"Low"
"MA","Exelon West Medway II",59882,"J4",NA,2020,"ARP, RGGI, SIPNOX","606408",1,NA,"Norfolk County","MA021","021","Electric Utility",42.1375,-71.444,"Exelon West Medway II, LLC (Owner)|Exelon West Medway II, LLC (Operator)","Phase 2",NA,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",NA,"Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction",NA,NA,"2019-02-08","Operating",992,"4 (100)","59882_J4",100,0,52.9778791334094,111,0.809396807297605,8324,5028,2019-08-06,2023-12-31,8769,0.552346845567092,0.0880589992596036,0.00566785043993319,486.676536716078,8664,1020,11.7728531855956,"Low"
"MA","Exelon West Medway II",59882,"J5",NA,2019,"ARP, RGGI, SIPNOX","606408",1,NA,"Norfolk County","MA021","021","Electric Utility",42.1375,-71.444,"Exelon West Medway II, LLC (Owner)|Exelon West Medway II, LLC (Operator)","Phase 2",NA,"Combustion turbine (Started Mar 02, 2019)","Pipeline Natural Gas","Diesel Oil",NA,"Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction",NA,NA,"2019-03-02","Operating (Started 03/02/2019)",992,"5 (100)","59882_J5",100,0,52.00817742535,113,0.803102465617643,7664,4804,2019-08-22,2023-12-31,8071,0.551021181252055,0.0882895644633336,0.00563584732155194,477.289539586173,8664,886,10.2262234533703,"Low"
"MA","Exelon West Medway II",59882,"J5",NA,2020,"ARP, RGGI, SIPNOX","606408",1,NA,"Norfolk County","MA021","021","Electric Utility",42.1375,-71.444,"Exelon West Medway II, LLC (Owner)|Exelon West Medway II, LLC (Operator)","Phase 2",NA,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",NA,"Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction",NA,NA,"2019-03-02","Operating",992,"5 (100)","59882_J5",100,0,52.00817742535,113,0.803102465617643,7664,4804,2019-08-22,2023-12-31,8071,0.551021181252055,0.0882895644633336,0.00563584732155194,477.289539586173,8664,886,10.2262234533703,"Low"
"MA","Salem Harbor Station NGCC",60903,"1",NA,2018,"ARP, RGGI, SIPNOX","1316",1,NA,"Essex County","MA009","009","Electric Utility",42.5256,-70.8784,"Footprint Power Salem Harbor Development LP (Owner)|Footprint Power Salem Harbor Development LP (Operator)","Phase 2",NA,"Combined cycle","Pipeline Natural Gas",NA,NA,"Dry Low NOx Burners|Selective Catalytic Reduction",NA,NA,"2017-12-22","Operating",2449,"3 (240.7), 1 (158.4)","60903_1",399.1,0,225.048195048195,360,0.940543375543376,10554,5680,2018-06-11,2023-12-31,10582,0.418637107908594,0.0640245273907603,0.00422683521873137,1585.33058986959,7464,1096,14.6838156484459,"Low"
"MA","Salem Harbor Station NGCC",60903,"2",NA,2018,"ARP, RGGI, SIPNOX","1316",1,NA,"Essex County","MA009","009","Electric Utility",42.5256,-70.8784,"Footprint Power Salem Harbor Development LP (Owner)|Footprint Power Salem Harbor Development LP (Operator)","Phase 2",NA,"Combined cycle (Started Feb 10, 2018)","Pipeline Natural Gas",NA,NA,"Dry Low NOx Burners|Selective Catalytic Reduction",NA,NA,"2018-02-10","Operating (Started 02/10/2018)",2449,"2 (158.4), 4 (240.7)","60903_2",399.1,0,225.071741327046,365,0.930797125856068,8890,5059,2018-06-12,2023-12-07,8907,0.414157690822731,0.0688732402726773,0.00418159996887337,1568.52614774896,7056,1013,14.3565759637188,"Low"
"MA","Salem Harbor Station NGCC",60903,"2",NA,2019,"ARP, RGGI, SIPNOX","1316 (Ended Jan 29, 2019), 1896 (Started Jan 29, 2019)",1,NA,"Essex County","MA009","009","Electric Utility",42.5256,-70.8784,"Footprint Power Salem Harbor Development LP (Owner)|Footprint Power Salem Harbor Development LP (Operator)","Phase 2",NA,"Combined cycle","Pipeline Natural Gas",NA,NA,"Dry Low NOx Burners|Selective Catalytic Reduction",NA,NA,"2018-02-10","Operating",2600,"2 (158.4), 4 (240.7)","60903_2",399.1,0,225.071741327046,365,0.930797125856068,8890,5059,2018-06-12,2023-12-07,8907,0.414157690822731,0.0688732402726773,0.00418159996887337,1568.52614774896,7056,1013,14.3565759637188,"Low"
"MA","Kneeland Station",880023,"K1","CP1",2013,"CAIROS","602378 (Ended Mar 28, 2013), 607058 (Started Mar 28, 2013)",1,NA,"Suffolk County","MA025","025","Industrial Boiler",42.35,-71.0583,"Trigen-Boston Energy Corp (Owner)",NA,NA,"Dry bottom wall-fired boiler","Pipeline Natural Gas","Residual Oil",NA,"Combustion Modification/Fuel Reburning",NA,NA,"1930-01-01","Operating",500,NA,"880023_K1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MA","Kneeland Station",880023,"K2","CP1",2013,"CAIROS","602378 (Ended Mar 28, 2013), 607058 (Started Mar 28, 2013)",1,NA,"Suffolk County","MA025","025","Industrial Boiler",42.35,-71.0583,"Trigen-Boston Energy Corp (Owner)",NA,NA,"Dry bottom wall-fired boiler","Pipeline Natural Gas","Residual Oil",NA,"Low NOx Burner Technology w/ Overfire Air",NA,NA,"1930-01-01","Operating",500,NA,"880023_K2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MA","Kneeland Station",880023,"K3","CP1",2013,"CAIROS","602378 (Ended Mar 28, 2013), 607058 (Started Mar 28, 2013)",1,NA,"Suffolk County","MA025","025","Industrial Boiler",42.35,-71.0583,"Trigen-Boston Energy Corp (Owner)",NA,NA,"Dry bottom wall-fired boiler","Pipeline Natural Gas","Residual Oil",NA,"Combustion Modification/Fuel Reburning|Other",NA,NA,"1975-01-01","Operating",600,NA,"880023_K3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MA","Kneeland Station",880023,"K4","CP1",2013,"CAIROS","602378 (Ended Mar 28, 2013), 607058 (Started Mar 28, 2013)",1,NA,"Suffolk County","MA025","025","Industrial Boiler",42.35,-71.0583,"Trigen-Boston Energy Corp (Owner)",NA,NA,"Dry bottom wall-fired boiler","Pipeline Natural Gas","Residual Oil",NA,"Combustion Modification/Fuel Reburning",NA,NA,"1931-01-01","Operating",500,NA,"880023_K4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
